[2017-06-02 14:59:33:270] PID=[7696] TID=[6644]  [Info] "start to logging to server  mmsrvpub.srcdoc.com  port  10130" 	RemoteServerConn::start .\RemoteServerConn.cpp  line:54
[2017-06-02 15:01:37:252] PID=[5860] TID=[6672]  [Info] "0  " 	AccountPresenter::onLogin .\login\account_presenter.cpp  line:70
[2017-06-02 15:01:37:471] PID=[5860] TID=[6672]  [Info] "start to logging to server  119.23.75.90  port  10038" 	RemoteServerConn::start .\RemoteServerConn.cpp  line:54
[2017-06-02 15:01:37:471] PID=[5860] TID=[6672]  [Info] "on update info ,last version  1 new version  1 url www.google.com " 	AccountPresenter::onUpdate .\login\account_presenter.cpp  line:118
[2017-06-02 15:01:37:471] PID=[5860] TID=[6672]  [Debug] " debug aes info   " 	ServerNetEvent::onLogin .\net-events\ServerNetEvent.cpp  line:112
[2017-06-02 15:01:37:529] PID=[5860] TID=[6672]  [Info] "remote server connected code   0" 	UploadNetStateEvent::onConnected .\server-events\UploadNetStateEvent.cpp  line:34
[2017-06-02 15:01:37:733] PID=[5860] TID=[6672]  [Info] "0  899822d7-454a-426f-aed2-80973aefbf0e   {} " 	WxChatDlg::onWechatLogin .\wechat\WxChatDlg.cpp  line:109
[2017-06-02 15:01:37:734] PID=[5860] TID=[6672]  [Info] " create WxSessionWnd  " 	WxSessionWnd::WxSessionWnd .\wechat\WxSessionWnd.cpp  line:136
[2017-06-02 15:01:37:746] PID=[5860] TID=[6672]  [Info] "  ChildrenCreated  " 	WxSessionWnd::ChildrenCreated .\wechat\WxSessionWnd.cpp  line:163
[2017-06-02 15:01:37:746] PID=[5860] TID=[6672]  [Info] " create contact list adapter " 	ContactListAdapter::ContactListAdapter .\wechat\WxSessionWnd.cpp  line:51
[2017-06-02 15:01:37:746] PID=[5860] TID=[6672]  [Info] " create contact list adapter " 	ContactListAdapter::ContactListAdapter .\wechat\WxSessionWnd.cpp  line:51
[2017-06-02 15:01:37:757] PID=[5860] TID=[6672]  [Info] "  setAccount  " 	WxSessionWnd::setAccount .\wechat\WxSessionWnd.cpp  line:392
[2017-06-02 15:01:37:760] PID=[5860] TID=[6672]  [Info] "  thread test  " 	WxSessionWnd::clearUnread .\wechat\WxSessionWnd.cpp  line:628
[2017-06-02 15:01:37:760] PID=[5860] TID=[6672]  [Info] "0  d63b9084-4d3e-452a-9ba0-37432c4d23b6   {} " 	WxChatDlg::onWechatLogin .\wechat\WxChatDlg.cpp  line:109
[2017-06-02 15:01:37:760] PID=[5860] TID=[6672]  [Info] " create WxSessionWnd  " 	WxSessionWnd::WxSessionWnd .\wechat\WxSessionWnd.cpp  line:136
[2017-06-02 15:01:37:773] PID=[5860] TID=[6672]  [Info] "  ChildrenCreated  " 	WxSessionWnd::ChildrenCreated .\wechat\WxSessionWnd.cpp  line:163
[2017-06-02 15:01:37:773] PID=[5860] TID=[6672]  [Info] " create contact list adapter " 	ContactListAdapter::ContactListAdapter .\wechat\WxSessionWnd.cpp  line:51
[2017-06-02 15:01:37:773] PID=[5860] TID=[6672]  [Info] " create contact list adapter " 	ContactListAdapter::ContactListAdapter .\wechat\WxSessionWnd.cpp  line:51
[2017-06-02 15:01:37:776] PID=[5860] TID=[6672]  [Info] "  setAccount  " 	WxSessionWnd::setAccount .\wechat\WxSessionWnd.cpp  line:392
[2017-06-02 15:01:37:778] PID=[5860] TID=[6672]  [Info] "  thread test  " 	WxSessionWnd::clearUnread .\wechat\WxSessionWnd.cpp  line:628
[2017-06-02 15:01:37:778] PID=[5860] TID=[6672]  [Info] "0  f136933b-bb6f-4450-b69e-3a8cb3ce685b   {} " 	WxChatDlg::onWechatLogin .\wechat\WxChatDlg.cpp  line:109
[2017-06-02 15:01:37:779] PID=[5860] TID=[6672]  [Info] " create WxSessionWnd  " 	WxSessionWnd::WxSessionWnd .\wechat\WxSessionWnd.cpp  line:136
[2017-06-02 15:01:37:793] PID=[5860] TID=[6672]  [Info] "  ChildrenCreated  " 	WxSessionWnd::ChildrenCreated .\wechat\WxSessionWnd.cpp  line:163
[2017-06-02 15:01:37:793] PID=[5860] TID=[6672]  [Info] " create contact list adapter " 	ContactListAdapter::ContactListAdapter .\wechat\WxSessionWnd.cpp  line:51
[2017-06-02 15:01:37:793] PID=[5860] TID=[6672]  [Info] " create contact list adapter " 	ContactListAdapter::ContactListAdapter .\wechat\WxSessionWnd.cpp  line:51
[2017-06-02 15:01:37:796] PID=[5860] TID=[6672]  [Info] "  setAccount  " 	WxSessionWnd::setAccount .\wechat\WxSessionWnd.cpp  line:392
[2017-06-02 15:01:37:799] PID=[5860] TID=[6672]  [Info] "  thread test  " 	WxSessionWnd::clearUnread .\wechat\WxSessionWnd.cpp  line:628
[2017-06-02 15:01:37:799] PID=[5860] TID=[6672]  [Info] "  OnRecentContact  899822d7-454a-426f-aed2-80973aefbf0e [] " 	WxSessionWnd::OnRecentContact .\wechat\WxSessionWnd.cpp  line:386
[2017-06-02 15:01:37:803] PID=[5860] TID=[6672]  [Info] "  OnRecentContact  d63b9084-4d3e-452a-9ba0-37432c4d23b6 [] " 	WxSessionWnd::OnRecentContact .\wechat\WxSessionWnd.cpp  line:386
[2017-06-02 15:01:37:805] PID=[5860] TID=[6672]  [Info] "  OnRecentContact  f136933b-bb6f-4450-b69e-3a8cb3ce685b [] " 	WxSessionWnd::OnRecentContact .\wechat\WxSessionWnd.cpp  line:386
[2017-06-02 15:01:37:807] PID=[5860] TID=[6672]  [Info] "  thread test  " 	WxSessionWnd::onClientTypes .\wechat\WxSessionWnd.cpp  line:1005
[2017-06-02 15:01:37:807] PID=[5860] TID=[6672]  [Info] "  thread test  " 	WxSessionWnd::onClientTypes .\wechat\WxSessionWnd.cpp  line:1005
[2017-06-02 15:01:37:807] PID=[5860] TID=[6672]  [Info] "  thread test  " 	WxSessionWnd::onClientTypes .\wechat\WxSessionWnd.cpp  line:1005
[2017-06-02 15:01:37:865] PID=[5860] TID=[6672]  [Info] "  thread test  " 	WxSessionWnd::onClientTypes .\wechat\WxSessionWnd.cpp  line:1005
[2017-06-02 15:01:37:865] PID=[5860] TID=[6672]  [Info] "  thread test  " 	WxSessionWnd::onClientTypes .\wechat\WxSessionWnd.cpp  line:1005
[2017-06-02 15:01:37:865] PID=[5860] TID=[6672]  [Info] "  thread test  " 	WxSessionWnd::onClientTypes .\wechat\WxSessionWnd.cpp  line:1005
[2017-06-02 15:01:38:033] PID=[5860] TID=[6672]  [Info] "  thread test  " 	WxSessionWnd::onClientTypes .\wechat\WxSessionWnd.cpp  line:1005
[2017-06-02 15:01:38:033] PID=[5860] TID=[6672]  [Info] "  thread test  " 	WxSessionWnd::onClientTypes .\wechat\WxSessionWnd.cpp  line:1005
[2017-06-02 15:01:38:033] PID=[5860] TID=[6672]  [Info] "  thread test  " 	WxSessionWnd::onClientTypes .\wechat\WxSessionWnd.cpp  line:1005
[2017-06-02 15:01:38:653] PID=[5860] TID=[6672]  [Info] "  thread test  " 	WxSessionWnd::clearUnread .\wechat\WxSessionWnd.cpp  line:628
[2017-06-02 15:01:39:182] PID=[5860] TID=[6672]  [Info] "  thread test  " 	WxSessionWnd::clearUnread .\wechat\WxSessionWnd.cpp  line:628
[2017-06-02 15:01:45:267] PID=[5016] TID=[6276]  [Info] "start to logging to server  mmsrvpub.srcdoc.com  port  10130" 	RemoteServerConn::start .\RemoteServerConn.cpp  line:54
[2017-06-02 15:01:45:324] PID=[5016] TID=[6276]  [Info] "remote server connected code   0" 	NetStateEvent::onConnected .\server-events\NetStateEvent.cpp  line:37
[2017-06-02 15:01:55:366] PID=[5016] TID=[6276]  [Info] "2  0" 	AccountPresenter::onRedirect .\login\account_presenter.cpp  line:90
[2017-06-02 15:01:59:345] PID=[5016] TID=[6276]  [Info] "0 119.23.75.90 10038" 	AccountPresenter::onRedirect .\login\account_presenter.cpp  line:90
[2017-06-02 15:01:59:348] PID=[5016] TID=[6276]  [Info] "stop remote server  " 	RemoteServerConn::stop .\RemoteServerConn.cpp  line:88
[2017-06-02 15:01:59:355] PID=[5016] TID=[6276]  [Info] "start to logging to server  119.23.75.90  port  10038" 	RemoteServerConn::start .\RemoteServerConn.cpp  line:54
[2017-06-02 15:01:59:364] PID=[5016] TID=[6276]  [Info] "remote server connected code   0" 	NetStateEvent::onConnected .\server-events\NetStateEvent.cpp  line:37
[2017-06-02 15:01:59:384] PID=[5016] TID=[6276]  [Info] "0  " 	AccountPresenter::onLogin .\login\account_presenter.cpp  line:70
[2017-06-02 15:01:59:609] PID=[5016] TID=[6276]  [Info] "start to logging to server  119.23.75.90  port  10038" 	RemoteServerConn::start .\RemoteServerConn.cpp  line:54
[2017-06-02 15:01:59:609] PID=[5016] TID=[6276]  [Info] "on update info ,last version  1 new version  1 url www.google.com " 	AccountPresenter::onUpdate .\login\account_presenter.cpp  line:118
[2017-06-02 15:01:59:610] PID=[5016] TID=[6276]  [Debug] " debug aes info   " 	ServerNetEvent::onLogin .\net-events\ServerNetEvent.cpp  line:112
[2017-06-02 15:01:59:670] PID=[5016] TID=[6276]  [Info] "remote server connected code   0" 	UploadNetStateEvent::onConnected .\server-events\UploadNetStateEvent.cpp  line:34
[2017-06-02 15:01:59:853] PID=[5016] TID=[6276]  [Info] "0  899822d7-454a-426f-aed2-80973aefbf0e   {} " 	WxChatDlg::onWechatLogin .\wechat\WxChatDlg.cpp  line:109
[2017-06-02 15:01:59:853] PID=[5016] TID=[6276]  [Info] " create WxSessionWnd  " 	WxSessionWnd::WxSessionWnd .\wechat\WxSessionWnd.cpp  line:136
[2017-06-02 15:01:59:867] PID=[5016] TID=[6276]  [Info] "  ChildrenCreated  " 	WxSessionWnd::ChildrenCreated .\wechat\WxSessionWnd.cpp  line:163
[2017-06-02 15:01:59:867] PID=[5016] TID=[6276]  [Info] " create contact list adapter " 	ContactListAdapter::ContactListAdapter .\wechat\WxSessionWnd.cpp  line:51
[2017-06-02 15:01:59:867] PID=[5016] TID=[6276]  [Info] " create contact list adapter " 	ContactListAdapter::ContactListAdapter .\wechat\WxSessionWnd.cpp  line:51
[2017-06-02 15:01:59:871] PID=[5016] TID=[6276]  [Info] "  setAccount  " 	WxSessionWnd::setAccount .\wechat\WxSessionWnd.cpp  line:392
[2017-06-02 15:01:59:874] PID=[5016] TID=[6276]  [Info] "  thread test  " 	WxSessionWnd::clearUnread .\wechat\WxSessionWnd.cpp  line:628
[2017-06-02 15:01:59:874] PID=[5016] TID=[6276]  [Info] "0  d63b9084-4d3e-452a-9ba0-37432c4d23b6   {} " 	WxChatDlg::onWechatLogin .\wechat\WxChatDlg.cpp  line:109
[2017-06-02 15:01:59:876] PID=[5016] TID=[6276]  [Info] " create WxSessionWnd  " 	WxSessionWnd::WxSessionWnd .\wechat\WxSessionWnd.cpp  line:136
[2017-06-02 15:01:59:889] PID=[5016] TID=[6276]  [Info] "  ChildrenCreated  " 	WxSessionWnd::ChildrenCreated .\wechat\WxSessionWnd.cpp  line:163
[2017-06-02 15:01:59:889] PID=[5016] TID=[6276]  [Info] " create contact list adapter " 	ContactListAdapter::ContactListAdapter .\wechat\WxSessionWnd.cpp  line:51
[2017-06-02 15:01:59:889] PID=[5016] TID=[6276]  [Info] " create contact list adapter " 	ContactListAdapter::ContactListAdapter .\wechat\WxSessionWnd.cpp  line:51
[2017-06-02 15:01:59:896] PID=[5016] TID=[6276]  [Info] "  setAccount  " 	WxSessionWnd::setAccount .\wechat\WxSessionWnd.cpp  line:392
[2017-06-02 15:01:59:898] PID=[5016] TID=[6276]  [Info] "  thread test  " 	WxSessionWnd::clearUnread .\wechat\WxSessionWnd.cpp  line:628
[2017-06-02 15:01:59:899] PID=[5016] TID=[6276]  [Info] "0  f136933b-bb6f-4450-b69e-3a8cb3ce685b   {} " 	WxChatDlg::onWechatLogin .\wechat\WxChatDlg.cpp  line:109
[2017-06-02 15:01:59:900] PID=[5016] TID=[6276]  [Info] " create WxSessionWnd  " 	WxSessionWnd::WxSessionWnd .\wechat\WxSessionWnd.cpp  line:136
[2017-06-02 15:01:59:914] PID=[5016] TID=[6276]  [Info] "  ChildrenCreated  " 	WxSessionWnd::ChildrenCreated .\wechat\WxSessionWnd.cpp  line:163
[2017-06-02 15:01:59:914] PID=[5016] TID=[6276]  [Info] " create contact list adapter " 	ContactListAdapter::ContactListAdapter .\wechat\WxSessionWnd.cpp  line:51
[2017-06-02 15:01:59:914] PID=[5016] TID=[6276]  [Info] " create contact list adapter " 	ContactListAdapter::ContactListAdapter .\wechat\WxSessionWnd.cpp  line:51
[2017-06-02 15:01:59:918] PID=[5016] TID=[6276]  [Info] "  setAccount  " 	WxSessionWnd::setAccount .\wechat\WxSessionWnd.cpp  line:392
[2017-06-02 15:01:59:921] PID=[5016] TID=[6276]  [Info] "  thread test  " 	WxSessionWnd::clearUnread .\wechat\WxSessionWnd.cpp  line:628
[2017-06-02 15:01:59:925] PID=[5016] TID=[6276]  [Info] "  OnRecentContact  899822d7-454a-426f-aed2-80973aefbf0e [] " 	WxSessionWnd::OnRecentContact .\wechat\WxSessionWnd.cpp  line:386
[2017-06-02 15:01:59:929] PID=[5016] TID=[6276]  [Info] "  OnRecentContact  d63b9084-4d3e-452a-9ba0-37432c4d23b6 [] " 	WxSessionWnd::OnRecentContact .\wechat\WxSessionWnd.cpp  line:386
[2017-06-02 15:01:59:930] PID=[5016] TID=[6276]  [Info] "  OnRecentContact  f136933b-bb6f-4450-b69e-3a8cb3ce685b [] " 	WxSessionWnd::OnRecentContact .\wechat\WxSessionWnd.cpp  line:386
[2017-06-02 15:01:59:934] PID=[5016] TID=[6276]  [Info] "  thread test  " 	WxSessionWnd::onClientTypes .\wechat\WxSessionWnd.cpp  line:1005
[2017-06-02 15:01:59:934] PID=[5016] TID=[6276]  [Info] "  thread test  " 	WxSessionWnd::onClientTypes .\wechat\WxSessionWnd.cpp  line:1005
[2017-06-02 15:01:59:934] PID=[5016] TID=[6276]  [Info] "  thread test  " 	WxSessionWnd::onClientTypes .\wechat\WxSessionWnd.cpp  line:1005
[2017-06-02 15:01:59:990] PID=[5016] TID=[6276]  [Info] "  thread test  " 	WxSessionWnd::onClientTypes .\wechat\WxSessionWnd.cpp  line:1005
[2017-06-02 15:01:59:990] PID=[5016] TID=[6276]  [Info] "  thread test  " 	WxSessionWnd::onClientTypes .\wechat\WxSessionWnd.cpp  line:1005
[2017-06-02 15:01:59:990] PID=[5016] TID=[6276]  [Info] "  thread test  " 	WxSessionWnd::onClientTypes .\wechat\WxSessionWnd.cpp  line:1005
[2017-06-02 15:02:00:142] PID=[5016] TID=[6276]  [Info] "  thread test  " 	WxSessionWnd::onClientTypes .\wechat\WxSessionWnd.cpp  line:1005
[2017-06-02 15:02:00:142] PID=[5016] TID=[6276]  [Info] "  thread test  " 	WxSessionWnd::onClientTypes .\wechat\WxSessionWnd.cpp  line:1005
[2017-06-02 15:02:00:142] PID=[5016] TID=[6276]  [Info] "  thread test  " 	WxSessionWnd::onClientTypes .\wechat\WxSessionWnd.cpp  line:1005
[2017-06-02 15:02:01:584] PID=[5016] TID=[6276]  [Info] "1  55c9f7d1-3fbd-4a22-ae0f-2d2031af57ce    " 	WxChatDlg::onWechatLogin .\wechat\WxChatDlg.cpp  line:109
[2017-06-02 15:02:34:714] PID=[5016] TID=[6276]  [Info] "0  55c9f7d1-3fbd-4a22-ae0f-2d2031af57ce   {"UserName": "@563c8cc0617eee335e96aacbcc89fad3b201ff1e2940645f3a36d7afbad02ce3", "head_img_url": "http://on1sjw8zv.bkt.clouddn.com/b4c88f936ca0cc61c13ac5180443470c.jpg", "PYQuanPin": "", "RemarkPYInitial": "", "Sex": 2, "AppAccountFlag": 0, "VerifyFlag": 0, "wechat_uid": 26853, "PYInitial": "", "HideInputBarFlag": 0, "HeadImgFlag": 1, "SnsFlag": 1, "tags": null, "WebWxPluginSwitch": 0, "Alias": "", "Signature": "把每支投资的股票当做一桩生意来经营，你刚好需要，我刚好专业", "ContactFlag": 0, "NickName": "中资北方-邵桃红", "add_time": 1495587752, "RemarkPYQuanPin": "", "unique_sn": "d319cb3d3a2a40bb9ce0e9e01065179c", "RemarkName": "", "Uin": 3372393999, "StarFriend": 0, "client_type": 0} " 	WxChatDlg::onWechatLogin .\wechat\WxChatDlg.cpp  line:109
[2017-06-02 15:02:34:715] PID=[5016] TID=[6276]  [Info] " create WxSessionWnd  " 	WxSessionWnd::WxSessionWnd .\wechat\WxSessionWnd.cpp  line:136
[2017-06-02 15:02:34:722] PID=[5016] TID=[6276]  [Info] "  ChildrenCreated  " 	WxSessionWnd::ChildrenCreated .\wechat\WxSessionWnd.cpp  line:163
[2017-06-02 15:02:34:722] PID=[5016] TID=[6276]  [Info] " create contact list adapter " 	ContactListAdapter::ContactListAdapter .\wechat\WxSessionWnd.cpp  line:51
[2017-06-02 15:02:34:722] PID=[5016] TID=[6276]  [Info] " create contact list adapter " 	ContactListAdapter::ContactListAdapter .\wechat\WxSessionWnd.cpp  line:51
[2017-06-02 15:02:34:725] PID=[5016] TID=[6276]  [Info] "  setAccount  " 	WxSessionWnd::setAccount .\wechat\WxSessionWnd.cpp  line:392
[2017-06-02 15:02:34:751] PID=[5016] TID=[6276]  [Info] "  thread test  " 	WxSessionWnd::clearUnread .\wechat\WxSessionWnd.cpp  line:628
[2017-06-02 15:02:34:755] PID=[5016] TID=[6276]  [Info] "  OnRecentContact  55c9f7d1-3fbd-4a22-ae0f-2d2031af57ce [{"UserName": "@@66c897b810624a7a290a4bd75e44cdbe1425d65d52df5bddf194066834527e4f", "City": "", "DisplayName": "", "UniFriend": 0, "head_img_url": "http://on1sjw8zv.bkt.clouddn.com/head_@@66c897b810624a7a290a4bd75e44cdbe1425d65d52df5bddf194066834527e4f.jpg", "MemberList": [{"UserName": "@bca5765ec51e2bb123c55fcf4e5953eb1958ebaf6884fe4d59ea2220276c7fa2", "RemarkPYQuanPin": "", "DisplayName": "", "KeyWord": "", "PYInitial": "", "Uin": 0, "MemberStatus": 0, "PYQuanPin": "", "RemarkPYInitial": "", "NickName": "", "AttrStatus": 0}, {"UserName": "@fb26e8a037aebe4cbcfa4bd464ae5510788a847e18285c1a61ec60b413b60463", "RemarkPYQuanPin": "", "DisplayName": "", "KeyWord": "", "PYInitial": "", "Uin": 0, "MemberStatus": 0, "PYQuanPin": "", "RemarkPYInitial": "", "NickName": "", "AttrStatus": 0}, {"UserName": "@2ecdbbc5d18eb4693e29aa8c9f75f4ee", "RemarkPYQuanPin": "", "DisplayName": "", "KeyWord": "moj", "PYInitial": "", "Uin": 0, "MemberStatus": 0, "PYQuanPin": "", "RemarkPYInitial": "", "NickName": "", "AttrStatus": 0}, {"UserName": "@ad118634b0c60e96a2a28e48a6f58975", "RemarkPYQuanPin": "", "DisplayName": "", "KeyWord": "sho", "PYInitial": "", "Uin": 0, "MemberStatus": 0, "PYQuanPin": "", "RemarkPYInitial": "", "NickName": "", "AttrStatus": 0}, {"UserName": "@f69eb97201c958c739794fe1382d64a820e4b41d7a2b3e92ff938c50910f7aca", "RemarkPYQuanPin": "", "DisplayName": "", "KeyWord": "", "PYInitial": "", "Uin": 0, "MemberStatus": 0, "PYQuanPin": "", "RemarkPYInitial": "", "NickName": "", "AttrStatus": 0}, {"UserName": "@7415e0bb83baf45352f3742595163f6cfd34c3e1c751141ccc55a3653bc512a3", "RemarkPYQuanPin": "", "DisplayName": "", "KeyWord": "", "PYInitial": "", "Uin": 0, "MemberStatus": 0, "PYQuanPin": "", "RemarkPYInitial": "", "NickName": "", "AttrStatus": 0}, {"UserName": "@a7dc5f1c4a6700dfb12c6963454c5c0bd169c76554d26914d330659de8d1ecb4", "RemarkPYQuanPin": "", "DisplayName": "", "KeyWord": "", "PYInitial": "", "Uin": 0, "MemberStatus": 0, "PYQuanPin": "", "RemarkPYInitial": "", "NickName": "", "AttrStatus": 0}, {"UserName": "@78a6d54a01d21b615245fcbc2a631aea452fdf6311414e59b6425d07b174c290", "RemarkPYQuanPin": "", "DisplayName": "", "KeyWord": "", "PYInitial": "", "Uin": 0, "MemberStatus": 0, "PYQuanPin": "", "RemarkPYInitial": "", "NickName": "", "AttrStatus": 0}, {"UserName": "@d34ef8a0e74d1778a2f43c6338ac175b9a564435b32d5a8b7325387f9e70b1f1", "RemarkPYQuanPin": "", "DisplayName": "", "KeyWord": "", "PYInitial": "", "Uin": 0, "MemberStatus": 0, "PYQuanPin": "", "RemarkPYInitial": "", "NickName": "", "AttrStatus": 0}, {"UserName": "@b681ef29e7c15d2eb671c9a2f91f39482cf47394bde37949b77231cbdd1a88a6", "RemarkPYQuanPin": "", "DisplayName": "", "KeyWord": "", "PYInitial": "", "Uin": 0, "MemberStatus": 0, "PYQuanPin": "", "RemarkPYInitial": "", "NickName": "", "AttrStatus": 0}, {"UserName": "@877e3cc389379f29eed54ecee589d053e0b8644adacf199a787b9348b69c2c56", "RemarkPYQuanPin": "", "DisplayName": "", "KeyWord": "", "PYInitial": "", "Uin": 0, "MemberStatus": 0, "PYQuanPin": "", "RemarkPYInitial": "", "NickName": "", "AttrStatus": 0}, {"UserName": "@20436fb3b69e8b6450639fa443b8c1ff793c425736363b2efa1abff6c7fb951f", "RemarkPYQuanPin": "", "DisplayName": "", "KeyWord": "", "PYInitial": "", "Uin": 0, "MemberStatus": 0, "PYQuanPin": "", "RemarkPYInitial": "", "NickName": "", "AttrStatus": 0}, {"UserName": "@728dad91a41414da8e75cd4928c66aaa8984649d9d073d10341fdc44352eaeb5", "RemarkPYQuanPin": "", "DisplayName": "", "KeyWord": "", "PYInitial": "", "Uin": 0, "MemberStatus": 0, "PYQuanPin": "", "RemarkPYInitial": "", "NickName": "", "AttrStatus": 0}, {"UserName": "@bc8777c9442c721e2672d6c6071a042333ab33ddb10eb779c95f1a8bd8877cbe", "RemarkPYQuanPin": "", "DisplayName": "", "KeyWord": "", "PYInitial": "", "Uin": 0, "MemberStatus": 0, "PYQuanPin": "", "RemarkPYInitial": "", "NickName": "", "AttrStatus": 0}, {"UserName": "@09620fc125c475cdd50cdac6f3457885b9ad3b383a5ae10287b30cf235d9f9a9", "RemarkPYQuanPin": "", "DisplayName": "", "KeyWord": "[2017-06-02 15:02:34:756] PID=[5016] TID=[6276]  [Info] "  thread test  " 	WxSessionWnd::onClientTypes .\wechat\WxSessionWnd.cpp  line:1005
[2017-06-02 15:02:34:756] PID=[5016] TID=[6276]  [Info] "  thread test  " 	WxSessionWnd::onClientTypes .\wechat\WxSessionWnd.cpp  line:1005
[2017-06-02 15:02:34:756] PID=[5016] TID=[6276]  [Info] "  thread test  " 	WxSessionWnd::onClientTypes .\wechat\WxSessionWnd.cpp  line:1005
[2017-06-02 15:02:34:756] PID=[5016] TID=[6276]  [Info] "  thread test  " 	WxSessionWnd::onClientTypes .\wechat\WxSessionWnd.cpp  line:1005
